shipping_group,shipping_group_code,n_products,median_loaded_weight,max_loaded_weight,dest_province,region,km_median,total_cost
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,زنجان,غرب,353.0,592.8195352214959
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سمنان,شرق,282.0,473.58387799564264
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,سیستان و بلوچستان,شرق,1647.5,2766.771060275962
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,فارس,جنوب,932.0,1565.1779230210602
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,قزوین,شمال,199.0,334.19571532316627
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,قم,مرکز,128.0,214.96005809731298
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,لرستان,مرکز,414.5,696.1011256354393
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مازندران,شمال,231.0,387.93572984749454
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,مرکزی,مرکز,249.0,418.16448801742916
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,هرمزگان,جنوب,1261.0,2117.69244734931
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,همدان,مرکز,299.5,502.97294843863466
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,چهار محال بختیاری,جنوب,531.5,892.5880537400144
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کردستان,غرب,485.0,814.4970951343499
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمان,شرق,968.0,1625.6354393609295
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کرمانشاه,غرب,479.0,804.4208424110384
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1491.2854030501087
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گلستان,شمال,521.0,874.9546114742193
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,گیلان,شمال,392.5,659.1548656499637
GLK-300(T3-G-D-C-F4),241116,17,1.6793754538852577,2.0,یزد,شرق,623.0,1046.2509077705156
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,آذربایجان شرقی,غرب,696.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,آذربایجان غربی,غرب,803.5,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اردبیل,غرب,698.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,اصفهان,مرکز,430.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,ایلام,غرب,644.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,بوشهر,جنوب,1019.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,خراسان جنوبی,شرق,1033.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,خراسان رضوی,شرق,894.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,خراسان شمالی,شرق,700.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,خوزستان,جنوب,774.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,زنجان,غرب,353.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,سمنان,شرق,282.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,سیستان و بلوچستان,شرق,1647.5,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,فارس,جنوب,932.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,قزوین,شمال,199.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,قم,مرکز,128.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,لرستان,مرکز,414.5,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,مازندران,شمال,231.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,مرکزی,مرکز,249.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,هرمزگان,جنوب,1261.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,همدان,مرکز,299.5,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,چهار محال بختیاری,جنوب,531.5,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,کردستان,غرب,485.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,کرمان,شرق,968.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,کرمانشاه,غرب,479.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,گلستان,شمال,521.0,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,گیلان,شمال,392.5,0.0
GLK-400(T3-G-C-F4),241117,16,0.0,2.0,یزد,شرق,623.0,0.0
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,آذربایجان شرقی,غرب,696.0,115.51435406698565
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,آذربایجان غربی,غرب,803.5,133.35601076555025
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,اردبیل,غرب,698.0,115.84629186602871
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,اصفهان,مرکز,430.0,71.36662679425837
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,ایلام,غرب,644.0,106.88397129186603
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,بوشهر,جنوب,1019.0,169.12230861244018
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,خراسان جنوبی,شرق,1033.0,171.44587320574163
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,خراسان رضوی,شرق,894.0,148.3761961722488
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,خراسان شمالی,شرق,700.0,116.17822966507177
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,خوزستان,جنوب,774.0,128.45992822966508
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,زنجان,غرب,353.0,58.587021531100476
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,سمنان,شرق,282.0,46.80322966507177
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,سیستان و بلوچستان,شرق,1647.5,273.4337619617225
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,فارس,جنوب,932.0,154.68301435406698
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,قزوین,شمال,199.0,33.02781100478469
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,قم,مرکز,128.0,21.24401913875598
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,لرستان,مرکز,414.5,68.79410885167464
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,مازندران,شمال,231.0,38.338815789473685
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,مرکزی,مرکز,249.0,41.32625598086124
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,هرمزگان,جنوب,1261.0,209.28678229665073
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,همدان,مرکز,299.5,49.707685406698566
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,چهار محال بختیاری,جنوب,531.5,88.21247009569377
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,کردستان,غرب,485.0,80.49491626794259
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,کرمان,شرق,968.0,160.6578947368421
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,کرمانشاه,غرب,479.0,79.4991028708134
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,کهگیلویه و بویراحمد,جنوب,888.0,147.3803827751196
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,گلستان,شمال,521.0,86.4697966507177
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,گیلان,شمال,392.5,65.14279306220095
GLK-600(T3-G-A-C-F4),241118,25,0.1659688995215311,2.0,یزد,شرق,623.0,103.39862440191388
GLKA-750,241119,1,2.0,2.0,آذربایجان شرقی,غرب,696.0,1392.0
GLKA-750,241119,1,2.0,2.0,آذربایجان غربی,غرب,803.5,1607.0
GLKA-750,241119,1,2.0,2.0,اردبیل,غرب,698.0,1396.0
GLKA-750,241119,1,2.0,2.0,اصفهان,مرکز,430.0,860.0
GLKA-750,241119,1,2.0,2.0,ایلام,غرب,644.0,1288.0
GLKA-750,241119,1,2.0,2.0,بوشهر,جنوب,1019.0,2038.0
GLKA-750,241119,1,2.0,2.0,خراسان جنوبی,شرق,1033.0,2066.0
GLKA-750,241119,1,2.0,2.0,خراسان رضوی,شرق,894.0,1788.0
GLKA-750,241119,1,2.0,2.0,خراسان شمالی,شرق,700.0,1400.0
GLKA-750,241119,1,2.0,2.0,خوزستان,جنوب,774.0,1548.0
GLKA-750,241119,1,2.0,2.0,زنجان,غرب,353.0,706.0
GLKA-750,241119,1,2.0,2.0,سمنان,شرق,282.0,564.0
GLKA-750,241119,1,2.0,2.0,سیستان و بلوچستان,شرق,1647.5,3295.0
GLKA-750,241119,1,2.0,2.0,فارس,جنوب,932.0,1864.0
GLKA-750,241119,1,2.0,2.0,قزوین,شمال,199.0,398.0
GLKA-750,241119,1,2.0,2.0,قم,مرکز,128.0,256.0
GLKA-750,241119,1,2.0,2.0,لرستان,مرکز,414.5,829.0
GLKA-750,241119,1,2.0,2.0,مازندران,شمال,231.0,462.0
GLKA-750,241119,1,2.0,2.0,مرکزی,مرکز,249.0,498.0
GLKA-750,241119,1,2.0,2.0,هرمزگان,جنوب,1261.0,2522.0
GLKA-750,241119,1,2.0,2.0,همدان,مرکز,299.5,599.0
GLKA-750,241119,1,2.0,2.0,چهار محال بختیاری,جنوب,531.5,1063.0
GLKA-750,241119,1,2.0,2.0,کردستان,غرب,485.0,970.0
GLKA-750,241119,1,2.0,2.0,کرمان,شرق,968.0,1936.0
GLKA-750,241119,1,2.0,2.0,کرمانشاه,غرب,479.0,958.0
GLKA-750,241119,1,2.0,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1776.0
GLKA-750,241119,1,2.0,2.0,گلستان,شمال,521.0,1042.0
GLKA-750,241119,1,2.0,2.0,گیلان,شمال,392.5,785.0
GLKA-750,241119,1,2.0,2.0,یزد,شرق,623.0,1246.0
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,آذربایجان شرقی,غرب,696.0,1372.8292682926829
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,آذربایجان غربی,غرب,803.5,1584.8682716568544
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,اردبیل,غرب,698.0,1376.774179983179
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,اصفهان,مرکز,430.0,848.1560134566863
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,ایلام,غرب,644.0,1270.2615643397812
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,بوشهر,جنوب,1019.0,2009.9325063078215
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,خراسان جنوبی,شرق,1033.0,2037.546888141295
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,خراسان رضوی,شرق,894.0,1763.3755256518082
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,خراسان شمالی,شرق,700.0,1380.7190916736754
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,خوزستان,جنوب,774.0,1526.6808242220352
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,زنجان,غرب,353.0,696.2769133725819
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,سمنان,شرق,282.0,556.2325483599664
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,سیستان و بلوچستان,شرق,1647.5,3249.6210050462573
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,فارس,جنوب,932.0,1838.3288477712363
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,قزوین,شمال,199.0,392.5187132043734
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,قم,مرکز,128.0,252.47434819175777
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,لرستان,مرکز,414.5,817.5829478553405
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,مازندران,شمال,231.0,455.63730025231285
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,مرکزی,مرکز,249.0,491.14150546677877
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,هرمزگان,جنوب,1261.0,2487.266820857864
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,همدان,مرکز,299.5,590.7505256518082
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,چهار محال بختیاری,جنوب,531.5,1048.3602817493693
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,کردستان,غرب,485.0,956.6410849453322
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,کرمان,شرق,968.0,1909.3372582001682
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,کرمانشاه,غرب,479.0,944.8063498738435
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1751.5407905803195
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,گلستان,شمال,521.0,1027.649495374264
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,گیلان,شمال,392.5,774.1889192598823
GLT3H (1200 / 1600 / 2200),241121,22,1.9724558452481076,2.0,یزد,شرق,623.0,1228.8399915895711
HEAVY ITEM,253005,282,1.2025000000000001,2.0,آذربایجان شرقی,غرب,696.0,836.94
HEAVY ITEM,253005,282,1.2025000000000001,2.0,آذربایجان غربی,غرب,803.5,966.2087500000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,اردبیل,غرب,698.0,839.3450000000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,اصفهان,مرکز,430.0,517.075
HEAVY ITEM,253005,282,1.2025000000000001,2.0,ایلام,غرب,644.0,774.4100000000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,بوشهر,جنوب,1019.0,1225.3475
HEAVY ITEM,253005,282,1.2025000000000001,2.0,خراسان جنوبی,شرق,1033.0,1242.1825000000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,خراسان رضوی,شرق,894.0,1075.035
HEAVY ITEM,253005,282,1.2025000000000001,2.0,خراسان شمالی,شرق,700.0,841.7500000000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,خوزستان,جنوب,774.0,930.7350000000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,زنجان,غرب,353.0,424.4825
HEAVY ITEM,253005,282,1.2025000000000001,2.0,سمنان,شرق,282.0,339.105
HEAVY ITEM,253005,282,1.2025000000000001,2.0,سیستان و بلوچستان,شرق,1647.5,1981.1187500000003
HEAVY ITEM,253005,282,1.2025000000000001,2.0,فارس,جنوب,932.0,1120.73
HEAVY ITEM,253005,282,1.2025000000000001,2.0,قزوین,شمال,199.0,239.2975
HEAVY ITEM,253005,282,1.2025000000000001,2.0,قم,مرکز,128.0,153.92000000000002
HEAVY ITEM,253005,282,1.2025000000000001,2.0,لرستان,مرکز,414.5,498.43625000000003
HEAVY ITEM,253005,282,1.2025000000000001,2.0,مازندران,شمال,231.0,277.77750000000003
HEAVY ITEM,253005,282,1.2025000000000001,2.0,مرکزی,مرکز,249.0,299.4225
HEAVY ITEM,253005,282,1.2025000000000001,2.0,هرمزگان,جنوب,1261.0,1516.3525000000002
HEAVY ITEM,253005,282,1.2025000000000001,2.0,همدان,مرکز,299.5,360.14875000000006
HEAVY ITEM,253005,282,1.2025000000000001,2.0,چهار محال بختیاری,جنوب,531.5,639.1287500000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,کردستان,غرب,485.0,583.2125000000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,کرمان,شرق,968.0,1164.0200000000002
HEAVY ITEM,253005,282,1.2025000000000001,2.0,کرمانشاه,غرب,479.0,575.9975000000001
HEAVY ITEM,253005,282,1.2025000000000001,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1067.8200000000002
HEAVY ITEM,253005,282,1.2025000000000001,2.0,گلستان,شمال,521.0,626.5025
HEAVY ITEM,253005,282,1.2025000000000001,2.0,گیلان,شمال,392.5,471.98125000000005
HEAVY ITEM,253005,282,1.2025000000000001,2.0,یزد,شرق,623.0,749.1575
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,آذربایجان شرقی,غرب,696.0,1135.4497354497355
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,آذربایجان غربی,غرب,803.5,1310.8245149911818
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,اردبیل,غرب,698.0,1138.7125220458554
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,اصفهان,مرکز,430.0,701.4991181657849
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,ایلام,غرب,644.0,1050.6172839506173
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,بوشهر,جنوب,1019.0,1662.3897707231042
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,خراسان جنوبی,شرق,1033.0,1685.2292768959437
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,خراسان رضوی,شرق,894.0,1458.4656084656085
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,خراسان شمالی,شرق,700.0,1141.9753086419753
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,خوزستان,جنوب,774.0,1262.6984126984128
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,زنجان,غرب,353.0,575.8818342151676
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,سمنان,شرق,282.0,460.0529100529101
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,سیستان و بلوچستان,شرق,1647.5,2687.720458553792
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,فارس,جنوب,932.0,1520.4585537918872
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,قزوین,شمال,199.0,324.647266313933
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,قم,مرکز,128.0,208.8183421516755
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,لرستان,مرکز,414.5,676.2125220458554
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,مازندران,شمال,231.0,376.85185185185185
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,مرکزی,مرکز,249.0,406.21693121693124
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,هرمزگان,جنوب,1261.0,2057.186948853616
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,همدان,مرکز,299.5,488.60229276895944
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,چهار محال بختیاری,جنوب,531.5,867.0855379188713
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,کردستان,غرب,485.0,791.2257495590829
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,کرمان,شرق,968.0,1579.188712522046
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,کرمانشاه,غرب,479.0,781.4373897707231
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,کهگیلویه و بویراحمد,جنوب,888.0,1448.6772486772488
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,گلستان,شمال,521.0,849.9559082892416
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,گیلان,شمال,392.5,640.3218694885362
Headset/Handsfree/Other Small Products,251701,22,1.6313932980599648,2.0,یزد,شرق,623.0,1016.3580246913581
LZ-H…,241130,6,2.0,2.0,آذربایجان شرقی,غرب,696.0,1392.0
LZ-H…,241130,6,2.0,2.0,آذربایجان غربی,غرب,803.5,1607.0
LZ-H…,241130,6,2.0,2.0,اردبیل,غرب,698.0,1396.0
LZ-H…,241130,6,2.0,2.0,اصفهان,مرکز,430.0,860.0
LZ-H…,241130,6,2.0,2.0,ایلام,غرب,644.0,1288.0
LZ-H…,241130,6,2.0,2.0,بوشهر,جنوب,1019.0,2038.0
LZ-H…,241130,6,2.0,2.0,خراسان جنوبی,شرق,1033.0,2066.0
LZ-H…,241130,6,2.0,2.0,خراسان رضوی,شرق,894.0,1788.0
LZ-H…,241130,6,2.0,2.0,خراسان شمالی,شرق,700.0,1400.0
LZ-H…,241130,6,2.0,2.0,خوزستان,جنوب,774.0,1548.0
LZ-H…,241130,6,2.0,2.0,زنجان,غرب,353.0,706.0
LZ-H…,241130,6,2.0,2.0,سمنان,شرق,282.0,564.0
LZ-H…,241130,6,2.0,2.0,سیستان و بلوچستان,شرق,1647.5,3295.0
LZ-H…,241130,6,2.0,2.0,فارس,جنوب,932.0,1864.0
LZ-H…,241130,6,2.0,2.0,قزوین,شمال,199.0,398.0
